datapath:/Users/vilkomira21/My Drive/ALBD/data/config/SQL_AllMeasurements.csv
asIs:0.447
div:0.505
rows:4653
xcols:38
ycols:1
exploit, 20:0.04
explore, 20:0.04
Random, 20:0.04
b2, 20:0.04
EI_Linear, 20:0.55
expoit2, 20:0.04
UCB_GPM, 20:2.8
uncertainty_score, 20:0.04
margin_sampling, 20:0.04
simple_ucb, 20:0.04
balanced_ratio, 20:0.04
PI_linear, 20:0.04
harmonic_mean, 20:0.04
exp_margin, 20:0.04
ALBD, 20:0.11
exploit, 40:0.09
explore, 40:0.09
Random, 40:0.09
b2, 40:0.09
EI_Linear, 40:1.23
expoit2, 40:0.09
UCB_GPM, 40:6.79
uncertainty_score, 40:0.09
margin_sampling, 40:0.09
simple_ucb, 40:0.09
balanced_ratio, 40:0.09
PI_linear, 40:0.09
harmonic_mean, 40:0.09
exp_margin, 40:0.09
ALBD, 40:0.25
exploit, 60:0.16
explore, 60:0.15
Random, 60:0.15
b2, 60:0.16
EI_Linear, 60:1.92
expoit2, 60:0.15
UCB_GPM, 60:11.58
uncertainty_score, 60:0.16
margin_sampling, 60:0.15
simple_ucb, 60:0.16
balanced_ratio, 60:0.15
PI_linear, 60:0.15
harmonic_mean, 60:0.15
exp_margin, 60:0.16
ALBD, 60:0.39
#
2,                    b2, 40,  0.15,  0.02,     - *-            |                   ,  0.11,  0.13,  0.15,  0.16,  0.20
2,       margin_sampling, 20,  0.15,  0.05,    -- *-            |                   ,  0.07,  0.13,  0.15,  0.17,  0.20
2,                Random, 40,  0.15,  0.04,   --- *---          |                   ,  0.07,  0.13,  0.15,  0.17,  0.24
2,        balanced_ratio, 20,  0.15,  0.06,      -* -           |                   ,  0.13,  0.14,  0.15,  0.20,  0.23
2,        balanced_ratio, 40,  0.15,  0.05,      -* ----        |                   ,  0.13,  0.14,  0.15,  0.19,  0.28
2,               expoit2, 20,  0.15,  0.04,   --- *-            |                   ,  0.05,  0.12,  0.15,  0.16,  0.19
2,             PI_linear, 20,  0.15,  0.04,       *--           |                   ,  0.12,  0.13,  0.15,  0.17,  0.21
2,     uncertainty_score, 20,  0.15,  0.06,  ---- *-----        |                   ,  0.05,  0.12,  0.15,  0.18,  0.29
2,               exploit, 40,  0.15,  0.04,  ---- *-            |                   ,  0.05,  0.13,  0.15,  0.17,  0.19
2,            exp_margin, 20,  0.16,  0.04,    -- *---          |                   ,  0.09,  0.14,  0.16,  0.18,  0.23
2,               explore, 20,  0.16,  0.06,    -- * -           |                   ,  0.07,  0.13,  0.16,  0.19,  0.23
2,            simple_ucb, 20,  0.16,  0.06,      -* --          |                   ,  0.13,  0.14,  0.16,  0.20,  0.24
2,        balanced_ratio, 60,  0.16,  0.03,      -*---          |                   ,  0.12,  0.14,  0.16,  0.17,  0.25
2,               UCB_GPM, 20,  0.16,  0.06,      - *--          |                   ,  0.13,  0.14,  0.16,  0.20,  0.25
2,                    b2, 20,  0.17,  0.06,     -  *-           |                   ,  0.12,  0.14,  0.17,  0.20,  0.22
2,         harmonic_mean, 40,  0.17,  0.06,      - * --         |                   ,  0.12,  0.15,  0.17,  0.21,  0.28
2,             EI_Linear, 20,  0.18,  0.08,    --  *---         |                   ,  0.09,  0.13,  0.18,  0.20,  0.26
2,         harmonic_mean, 20,  0.18,  0.10,    --  *  --        |                   ,  0.09,  0.13,  0.18,  0.23,  0.29
2,                Random, 20,  0.18,  0.04,     -- *-           |                   ,  0.11,  0.15,  0.18,  0.19,  0.21
#
3,                 asIs,4653,  0.44,  0.19,          -----    * |  --------         ,  0.22,  0.35,  0.44,  0.54,  0.74
