datapath:/Users/vilkomira21/My Drive/ALBD/data/misc/Wine_quality.csv
asIs:0.438
div:0.212
rows:1599
xcols:10
ycols:2
exploit, 16:0.01
explore, 16:0.01
Random, 16:0.01
b2, 16:0.01
EI_Linear, 16:0.23
expoit2, 16:0.01
UCB_GPM, 16:0.68
uncertainty_score, 16:0.01
margin_sampling, 16:0.01
simple_ucb, 16:0.01
balanced_ratio, 16:0.01
PI_linear, 16:0.01
harmonic_mean, 16:0.01
exp_margin, 16:0.01
ALBD, 16:0.04
exploit, 40:0.05
explore, 40:0.05
Random, 40:0.05
b2, 40:0.05
EI_Linear, 40:0.71
expoit2, 40:0.05
UCB_GPM, 40:2.32
uncertainty_score, 40:0.05
margin_sampling, 40:0.05
simple_ucb, 40:0.05
balanced_ratio, 40:0.05
PI_linear, 40:0.05
harmonic_mean, 40:0.05
exp_margin, 40:0.05
ALBD, 40:0.12
exploit, 60:0.08
explore, 60:0.08
Random, 60:0.08
b2, 60:0.08
EI_Linear, 60:1.09
expoit2, 60:0.08
UCB_GPM, 60:4.12
uncertainty_score, 60:0.09
margin_sampling, 60:0.08
simple_ucb, 60:0.08
balanced_ratio, 60:0.08
PI_linear, 60:0.08
harmonic_mean, 60:0.08
exp_margin, 60:0.08
ALBD, 60:0.2
#
3,               expoit2, 40,  0.29,  0.13,          *          |                   ,  0.17,  0.17,  0.29,  0.29,  0.30
3,     uncertainty_score, 16,  0.29,  0.03,     -----* -        |                   ,  0.22,  0.29,  0.29,  0.32,  0.34
3,                  ALBD, 16,  0.29,  0.03,      ----* --       |                   ,  0.22,  0.29,  0.29,  0.32,  0.34
3,            simple_ucb, 40,  0.29,  0.03,   ------ *-         |                   ,  0.19,  0.27,  0.29,  0.30,  0.32
3,            simple_ucb, 16,  0.30,  0.03,   ------- *----     |                   ,  0.19,  0.29,  0.30,  0.32,  0.37
3,             PI_linear, 16,  0.30,  0.02, --------- *------   |                   ,  0.17,  0.29,  0.30,  0.31,  0.40
3,                Random, 40,  0.30,  0.02,     ----- *-        |                   ,  0.22,  0.29,  0.30,  0.31,  0.34
3,         harmonic_mean, 60,  0.30,  0.09,   --      *-        |                   ,  0.19,  0.22,  0.30,  0.31,  0.34
3,        balanced_ratio, 16,  0.30,  0.05,       --- * --      |                   ,  0.24,  0.28,  0.30,  0.34,  0.36
3,       margin_sampling, 16,  0.30,  0.02,     ----- *-        |                   ,  0.22,  0.29,  0.30,  0.31,  0.34
3,               explore, 16,  0.30,  0.04,    -----  *-        |                   ,  0.20,  0.28,  0.30,  0.32,  0.34
3,             EI_Linear, 16,  0.30,  0.01,      -----*----     |                   ,  0.22,  0.30,  0.30,  0.31,  0.38
3,                    b2, 16,  0.31,  0.04,     ------* --      |                   ,  0.22,  0.30,  0.31,  0.33,  0.36
#
4,                Random, 16,  0.32,  0.03,          - *---     |                   ,  0.28,  0.30,  0.32,  0.33,  0.37
#
5,                 asIs,1599,  0.44,  0.07,           ------   *|----               ,  0.31,  0.38,  0.44,  0.46,  0.52
